project_id,is_geocoded,project_title,donors,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,status,transactions_start_year,transactions_end_year,total_commitments,total_disbursements,transaction_year,transaction_currency,transaction_value,primary_sectors
P101213,1,Agriculture and Rural Development Project,World Bank,DAC,Bosnia and Herzegovina,BIH,151|311|310,"Agriculture, forestry, fishing|Agriculture|Government and civil society, general",Implementation,2007,2016,22409944.5175,9666277.86124,2007.0,USD,22409944.5175,"Agriculture, forestry, fishing"
P101213,1,Agriculture and Rural Development Project,World Bank,DAC,Bosnia and Herzegovina,BIH,151|311|310,"Agriculture, forestry, fishing|Agriculture|Government and civil society, general",Implementation,2007,2016,22409944.5175,9666277.86124,2007.0,USD,9666277.86124,"Agriculture, forestry, fishing"
P148974,1,Tanzania Strategic Cities Project AF,World Bank,DAC,Tanzania,TZA,151|140|210,"Water supply and sanitation|Government and civil society, general|Transport and storage",Implementation,2014,2014,50000000.0,,2014.0,USD,50000000.0,Water supply and sanitation
P125574,0,Liberia Road Asset Management Project - LIBRAMP,World Bank,DAC,Liberia,LBR,210,Transport and storage,Implementation,2011,2022,67700000.0,,2011.0,USD,67700000.0,Transport and storage
P143652,1,Benin Multisectoral Food Health Nutrition Project,World Bank,DAC,Benin,BEN,120|151|160,"Other social infrastructure and services|Health|Government and civil society, general",Implementation,2013,2019,28921587.544,,2013.0,USD,28921587.544,Other social infrastructure and services
P079628,1,Second Women's Health & Safe Motherhood,World Bank,DAC,Philippines,PHL,120|121|151|160,"Other social infrastructure and services|Health|Government and civil society, general|Health, general",Completion,2005,2013,18137377.6905,7874942.22537,2005.0,USD,18137377.6905,Other social infrastructure and services
P079628,1,Second Women's Health & Safe Motherhood,World Bank,DAC,Philippines,PHL,120|121|151|160,"Other social infrastructure and services|Health|Government and civil society, general|Health, general",Completion,2005,2013,18137377.6905,7874942.22537,2005.0,USD,7874942.22537,Other social infrastructure and services
P146994,0,Trade Promotion and Quality Infrastructure,World Bank,DAC,Armenia,ARM,151|331,"Trade policy and regulations|Government and civil society, general",Implementation,2014,2020,50000000.0,,2014.0,USD,50000000.0,Trade policy and regulations
P077903,1,Third Education Project - Phase II,World Bank,DAC,"Gambia, The",GMB,151|111|113|112,"Education, level unspecified|Secondary education|Government and civil society, general|Basic education",Completion,2006,2013,8784826.27704,11391100.7421,2006.0,USD,8784826.27704,Education
P077903,1,Third Education Project - Phase II,World Bank,DAC,"Gambia, The",GMB,151|111|113|112,"Education, level unspecified|Secondary education|Government and civil society, general|Basic education",Completion,2006,2013,8784826.27704,11391100.7421,2010.0,USD,2894179.76335,Education
P077903,1,Third Education Project - Phase II,World Bank,DAC,"Gambia, The",GMB,151|111|113|112,"Education, level unspecified|Secondary education|Government and civil society, general|Basic education",Completion,2006,2013,8784826.27704,11391100.7421,2006.0,USD,8496920.97879,Education
P144892,1,Moldova Health Transformation Project,World Bank,DAC,Moldova,MDA,120,Health,Implementation,2014,2019,30800000.0,,2014.0,USD,30800000.0,Health
P145261,1,Public Sector Capacity and Performance for Service Delivery,World Bank,DAC,Niger,NER,120|151|310|111,"Agriculture, forestry, fishing|Health|Government and civil society, general|Education, level unspecified",Implementation,2014,2018,40000000.0,,2014.0,USD,40000000.0,"Agriculture, forestry, fishing"
P145399,1,Montenegro Energy Efficiency Additional Financing,World Bank,DAC,Montenegro,MNE,230,Energy generation and supply,Implementation,2013,2013,7023814.11782,,2013.0,USD,7023814.11782,Energy generation and supply
P122470,1,Seventh Poverty Reduction Support Credit (PRSC7),World Bank,DAC,Mozambique,MOZ,151|310,"Agriculture, forestry, fishing|Government and civil society, general",Completion,2010,2011,86811994.6438,84672890.9233,2010.0,USD,86811994.6438,"Agriculture, forestry, fishing"
P122470,1,Seventh Poverty Reduction Support Credit (PRSC7),World Bank,DAC,Mozambique,MOZ,151|310,"Agriculture, forestry, fishing|Government and civil society, general",Completion,2010,2011,86811994.6438,84672890.9233,2010.0,USD,84672890.9233,"Agriculture, forestry, fishing"
P102040,1,Second Government Reform & Growth Credit,World Bank,DAC,Sierra Leone,SLE,151|322|240,"Banking and financial services|Mineral resources and mining|Government and civil society, general",Completion,2008,2009,10439858.0501,10405782.3534,2008.0,USD,10439858.0501,Banking and financial services
P102040,1,Second Government Reform & Growth Credit,World Bank,DAC,Sierra Leone,SLE,151|322|240,"Banking and financial services|Mineral resources and mining|Government and civil society, general",Completion,2008,2009,10439858.0501,10405782.3534,2008.0,USD,10405782.3534,Banking and financial services
P126964,1,Nigeria Youth Employment & Social Support Operation,World Bank,DAC,Nigeria,NGA,151|160|113,"Other social infrastructure and services|Government and civil society, general|Secondary education",Implementation,2013,2020,309874152.257,,2013.0,USD,309874152.257,Other social infrastructure and services
P117273,1,Poverty Reduction Support Credit 4,World Bank,DAC,Senegal,SEN,151|120|111|160,"Other social infrastructure and services|Health|Government and civil society, general|Education, level unspecified",Completion,2010,2011,43916656.1139,42970658.659,2010.0,USD,43916656.1139,Other social infrastructure and services
P117273,1,Poverty Reduction Support Credit 4,World Bank,DAC,Senegal,SEN,151|120|111|160,"Other social infrastructure and services|Health|Government and civil society, general|Education, level unspecified",Completion,2010,2011,43916656.1139,42970658.659,2010.0,USD,42970658.659,Other social infrastructure and services
P120895,1,Infrastructure & Institutions Emergency Recovery,World Bank,DAC,Haiti,HTI,151|410|210|140|240,"Water supply and sanitation|Banking and financial services|Transport and storage|Government and civil society, general|General environmental protection",Implementation,2010,2016,66385642.9629,25717421.3708,2010.0,USD,66385642.9629,Water supply and sanitation
P120895,1,Infrastructure & Institutions Emergency Recovery,World Bank,DAC,Haiti,HTI,151|410|210|140|240,"Water supply and sanitation|Banking and financial services|Transport and storage|Government and civil society, general|General environmental protection",Implementation,2010,2016,66385642.9629,25717421.3708,2010.0,USD,25717421.3708,Water supply and sanitation
P075728,1,Guangdong Pearl River Delta Urban Environment Project,World Bank,DAC,China,CHN,151|140,"Water supply and sanitation|Government and civil society, general",Completion,2004,2011,149918110.16,141491601.394,2004.0,USD,149918110.16,Water supply and sanitation
P075728,1,Guangdong Pearl River Delta Urban Environment Project,World Bank,DAC,China,CHN,151|140,"Water supply and sanitation|Government and civil society, general",Completion,2004,2011,149918110.16,141491601.394,2004.0,USD,141491601.394,Water supply and sanitation
P074966,1,Bangladesh - Primary Education Development Project II,World Bank,DAC,Bangladesh,BGD,151|112,"Government and civil society, general|Basic education",Completion,2004,2011,175685285.344,170155771.569,2004.0,USD,175685285.344,"Government and civil society, general"
P074966,1,Bangladesh - Primary Education Development Project II,World Bank,DAC,Bangladesh,BGD,151|112,"Government and civil society, general|Basic education",Completion,2004,2011,175685285.344,170155771.569,2004.0,USD,170155771.569,"Government and civil society, general"
P122478,1,AFCC2/RI-ACBF Regional Capacity Building Project,World Bank,DAC,Eastern Africa,Unspecified,151,"Government and civil society, general",Implementation,2011,2017,25000000.0,10887753.34,2011.0,USD,25000000.0,"Government and civil society, general"
P122478,1,AFCC2/RI-ACBF Regional Capacity Building Project,World Bank,DAC,Eastern Africa,Unspecified,151,"Government and civil society, general",Implementation,2011,2017,25000000.0,10887753.34,2011.0,USD,10887753.34,"Government and civil society, general"
P113069,1,Bhutan Development Policy Credit 1,World Bank,DAC,Bhutan,BTN,151,"Government and civil society, general",Completion,2010,2011,25277610.2051,26730230.2049,2010.0,USD,25277610.2051,"Government and civil society, general"
P113069,1,Bhutan Development Policy Credit 1,World Bank,DAC,Bhutan,BTN,151,"Government and civil society, general",Completion,2010,2011,25277610.2051,26730230.2049,2010.0,USD,26730230.2049,"Government and civil society, general"
P123960,1,Social Assistance System Strengthening Project,World Bank,DAC,Vietnam,VNM,151|160,"Other social infrastructure and services|Government and civil society, general",Implementation,2014,2019,60000000.0,,2014.0,USD,60000000.0,Other social infrastructure and services
P095275,1,Central North Region Health Support Project,World Bank,DAC,Vietnam,VNM,120|121|240,"Health, general|Banking and financial services|Health",Implementation,2010,2016,66385642.9629,8627542.33905,2010.0,USD,66385642.9629,Health
P095275,1,Central North Region Health Support Project,World Bank,DAC,Vietnam,VNM,120|121|240,"Health, general|Banking and financial services|Health",Implementation,2010,2016,66385642.9629,8627542.33905,2010.0,USD,8627542.33905,Health
P148052,1,Mother and Child Health Services Strengthening Project,World Bank,DAC,Chad,TCD,120|121,"Health, general|Health",Implementation,2014,2018,15790000.0,,2014.0,USD,15790000.0,Health
P101214,1,Real Estate Cadastre and Registration,World Bank,DAC,Kosovo,XKX,151,"Government and civil society, general",Implementation,2010,2017,12511140.4045,179209.677286,2010.0,USD,12511140.4045,"Government and civil society, general"
P101214,1,Real Estate Cadastre and Registration,World Bank,DAC,Kosovo,XKX,151,"Government and civil society, general",Implementation,2010,2017,12511140.4045,179209.677286,2010.0,USD,179209.677286,"Government and civil society, general"
P131550,1,Transport Corridors Project,World Bank,DAC,Iraq,IRQ,151|210|220,"Communications|Transport and storage|Government and civil society, general",Implementation,2013,2019,366684413.504,,2013.0,USD,366684413.504,Communications
P146332,1,Myanmar Decentralizing Funding to Schools,World Bank,DAC,Myanmar,MYS,160|111,"Education, level unspecified|Other social infrastructure and services",Implementation,2014,2018,80000000.0,,2014.0,USD,80000000.0,Education
P143608,1,Telangana Rural Inclusive Growth Project,World Bank,DAC,India,IND,120|220|310|160|112,"Other social infrastructure and services|Agriculture, forestry, fishing|Communications|Health|Basic education",Implementation,2014,2020,75000000.0,,2014.0,USD,75000000.0,Other social infrastructure and services
P122195,0,Third Development Policy Operation,World Bank,DAC,Armenia,ARM,322|114|151|120,"Post-secondary education|Health|Government and civil society, general|Mineral resources and mining",Completion,2012,2012,78547497.3231,,2012.0,USD,78547497.3231,Education
P131659,1,KM-Electricity Sect. Recovery Proj(FY14),World Bank,DAC,Comoros,COM,230,Energy generation and supply,Implementation,2013,2017,5164569.20428,,2013.0,USD,5164569.20428,Energy generation and supply
P145971,1,Private Sector Competitiveness Project Additional Financing,World Bank,DAC,Tanzania,TZA,310|331|240,"Agriculture, forestry, fishing|Banking and financial services|Trade policy and regulations",Implementation,2013,2013,62181413.2195,,2013.0,USD,62181413.2195,"Agriculture, forestry, fishing"
P111019,1,Additional Financing for the Benin Energy Services Delivery Project,World Bank,DAC,Benin,BEN,230|140,Water supply and sanitation|Energy generation and supply,Completion,2008,2008,7307900.63506,,2008.0,USD,7307900.63506,Water supply and sanitation
P081484,1,BN-National Community Driven Development Project,World Bank,DAC,Benin,BEN,151|120|160|240|112,"Other social infrastructure and services|Banking and financial services|Health|Government and civil society, general|Basic education",Completion,2004,2012,58561761.7814,73397966.7235,2004.0,USD,58561761.7814,Other social infrastructure and services
P081484,1,BN-National Community Driven Development Project,World Bank,DAC,Benin,BEN,151|120|160|240|112,"Other social infrastructure and services|Banking and financial services|Health|Government and civil society, general|Basic education",Completion,2004,2012,58561761.7814,73397966.7235,2004.0,USD,45545125.9075,Other social infrastructure and services
P081484,1,BN-National Community Driven Development Project,World Bank,DAC,Benin,BEN,151|120|160|240|112,"Other social infrastructure and services|Banking and financial services|Health|Government and civil society, general|Basic education",Completion,2004,2012,58561761.7814,73397966.7235,2004.0,USD,15049698.9428,Other social infrastructure and services
P081484,1,BN-National Community Driven Development Project,World Bank,DAC,Benin,BEN,151|120|160|240|112,"Other social infrastructure and services|Banking and financial services|Health|Government and civil society, general|Basic education",Completion,2004,2012,58561761.7814,73397966.7235,2010.0,USD,12803141.8732,Other social infrastructure and services
P131825,1,Health Professionals Education and Training for Health System Reforms,World Bank,DAC,Vietnam,VNM,120|114,Post-secondary education|Health,Implementation,2014,2020,106000000.0,,2014.0,USD,106000000.0,Education
P121755,1,Afghanistan ICT Sector Development Project,World Bank,DAC,Afghanistan,AFG,151|114|220,"Post-secondary education|Government and civil society, general|Communications",Implementation,2011,2017,50000000.0,3984944.49,2011.0,USD,50000000.0,Education
P121755,1,Afghanistan ICT Sector Development Project,World Bank,DAC,Afghanistan,AFG,151|114|220,"Post-secondary education|Government and civil society, general|Communications",Implementation,2011,2017,50000000.0,3984944.49,2011.0,USD,3984944.49,Education
P120660,1,LIBERIA Electricity System Enhancement Project (LESEP),World Bank,DAC,Liberia,LBR,322|230,Mineral resources and mining|Energy generation and supply,Implementation,2010,2016,10213175.8404,1762994.21596,2010.0,USD,10213175.8404,Mineral resources and mining
P120660,1,LIBERIA Electricity System Enhancement Project (LESEP),World Bank,DAC,Liberia,LBR,322|230,Mineral resources and mining|Energy generation and supply,Implementation,2010,2016,10213175.8404,1762994.21596,2010.0,USD,1762994.21596,Mineral resources and mining
P112893,1,Kabeli Transmission Project,World Bank,DAC,Nepal,NPL,230|140,Water supply and sanitation|Energy generation and supply,Implementation,2011,2016,38000000.0,2000000.0,2011.0,USD,38000000.0,Water supply and sanitation
P112893,1,Kabeli Transmission Project,World Bank,DAC,Nepal,NPL,230|140,Water supply and sanitation|Energy generation and supply,Implementation,2011,2016,38000000.0,2000000.0,2011.0,USD,2000000.0,Water supply and sanitation
P073763,1,Vietnam Water Supply Development Project,World Bank,DAC,Vietnam,VNM,140,Water supply and sanitation,Completion,2004,2013,131927936.941,70520699.9723,2004.0,USD,131927936.941,Water supply and sanitation
P073763,1,Vietnam Water Supply Development Project,World Bank,DAC,Vietnam,VNM,140,Water supply and sanitation,Completion,2004,2013,131927936.941,70520699.9723,2004.0,USD,70520699.9723,Water supply and sanitation
P094301,1,1st Business Productivity and Efficiency DPL,World Bank,DAC,Colombia,COL,151|240,"Banking and financial services|Government and civil society, general",Completion,2005,2006,283396526.413,283396526.413,2005.0,USD,283396526.413,Banking and financial services
P094301,1,1st Business Productivity and Efficiency DPL,World Bank,DAC,Colombia,COL,151|240,"Banking and financial services|Government and civil society, general",Completion,2005,2006,283396526.413,283396526.413,2005.0,USD,283396526.413,Banking and financial services
P114463,1,Development Policy Credit,World Bank,DAC,Maldives,MDV,151,"Government and civil society, general",Completion,2010,2010,13992050.9014,13150367.7606,2010.0,USD,13992050.9014,"Government and civil society, general"
P114463,1,Development Policy Credit,World Bank,DAC,Maldives,MDV,151,"Government and civil society, general",Completion,2010,2010,13992050.9014,13150367.7606,2010.0,USD,13150367.7606,"Government and civil society, general"
P096858,1,Fourth Export Finance Intermediation Loan (EFIL IV),World Bank,DAC,Turkey,TUR,151|240,"Banking and financial services|Government and civil society, general",Completion,2008,2014,626391483.005,701257475.624,2008.0,USD,626391483.005,Banking and financial services
P096858,1,Fourth Export Finance Intermediation Loan (EFIL IV),World Bank,DAC,Turkey,TUR,151|240,"Banking and financial services|Government and civil society, general",Completion,2008,2014,626391483.005,701257475.624,2011.0,USD,154402831.24,Banking and financial services
P096858,1,Fourth Export Finance Intermediation Loan (EFIL IV),World Bank,DAC,Turkey,TUR,151|240,"Banking and financial services|Government and civil society, general",Completion,2008,2014,626391483.005,701257475.624,2008.0,USD,245162022.17,Banking and financial services
P096858,1,Fourth Export Finance Intermediation Loan (EFIL IV),World Bank,DAC,Turkey,TUR,151|240,"Banking and financial services|Government and civil society, general",Completion,2008,2014,626391483.005,701257475.624,2008.0,USD,301692622.214,Banking and financial services
P077306,1,Pakistan Tax Administration Reforms Project,World Bank,DAC,Pakistan,PAK,151,"Government and civil society, general",Completion,2004,2011,120520105.746,53093948.3153,2004.0,USD,120520105.746,"Government and civil society, general"
P077306,1,Pakistan Tax Administration Reforms Project,World Bank,DAC,Pakistan,PAK,151,"Government and civil society, general",Completion,2004,2011,120520105.746,53093948.3153,2004.0,USD,52951057.6166,"Government and civil society, general"
P077306,1,Pakistan Tax Administration Reforms Project,World Bank,DAC,Pakistan,PAK,151,"Government and civil society, general",Completion,2004,2011,120520105.746,53093948.3153,2004.0,USD,142890.698747,"Government and civil society, general"
P100846,1,Sindh DPC,World Bank,DAC,Pakistan,PAK,151|111,"Education, level unspecified|Government and civil society, general",Completion,2007,2007,106714021.512,105671638.95,2007.0,USD,106714021.512,Education
P100846,1,Sindh DPC,World Bank,DAC,Pakistan,PAK,151|111,"Education, level unspecified|Government and civil society, general",Completion,2007,2007,106714021.512,105671638.95,2007.0,USD,105671638.95,Education
P082952,1,Early Childhood Education Enhancement Project (ECEEP),World Bank,DAC,"Egypt, Arab Republic of",EGY,151|112,"Government and civil society, general|Basic education",Completion,2005,2014,22671722.1131,12860687.2894,2005.0,USD,22671722.1131,"Government and civil society, general"
P082952,1,Early Childhood Education Enhancement Project (ECEEP),World Bank,DAC,"Egypt, Arab Republic of",EGY,151|112,"Government and civil society, general|Basic education",Completion,2005,2014,22671722.1131,12860687.2894,2005.0,USD,12860687.2894,"Government and civil society, general"
P083952,1,Fourth Roads Rehabilitation and Maintenance Project,World Bank,DAC,Nicaragua,NIC,151|210,"Government and civil society, general|Transport and storage",Completion,2006,2014,65886197.0778,95999108.033,2006.0,USD,65886197.0778,"Government and civil society, general"
P083952,1,Fourth Roads Rehabilitation and Maintenance Project,World Bank,DAC,Nicaragua,NIC,151|210,"Government and civil society, general|Transport and storage",Completion,2006,2014,65886197.0778,95999108.033,2006.0,USD,69762950.9945,"Government and civil society, general"
P083952,1,Fourth Roads Rehabilitation and Maintenance Project,World Bank,DAC,Nicaragua,NIC,151|210,"Government and civil society, general|Transport and storage",Completion,2006,2014,65886197.0778,95999108.033,2010.0,USD,7953906.99782,"Government and civil society, general"
P083952,1,Fourth Roads Rehabilitation and Maintenance Project,World Bank,DAC,Nicaragua,NIC,151|210,"Government and civil society, general|Transport and storage",Completion,2006,2014,65886197.0778,95999108.033,2010.0,USD,18282250.0407,"Government and civil society, general"
P112798,1,Power System Development IV - Additional Financing,World Bank,DAC,India,IND,230,Energy generation and supply,Completion,2008,2008,417594322.003,,2008.0,USD,417594322.003,Energy generation and supply
P116264,1,Third Results & Accountability (REACT) Programmatic DPL,World Bank,DAC,Peru,PER,151|121|111|160|120,"Education, level unspecified|Health, general|Health|Government and civil society, general|Other social infrastructure and services",Completion,2010,2013,51065879.2022,51065879.2022,2010.0,USD,51065879.2022,Education
P116264,1,Third Results & Accountability (REACT) Programmatic DPL,World Bank,DAC,Peru,PER,151|121|111|160|120,"Education, level unspecified|Health, general|Health|Government and civil society, general|Other social infrastructure and services",Completion,2010,2013,51065879.2022,51065879.2022,2010.0,USD,51065879.2022,Education
P091949,1,Gansu Cultural and Natural Heritage Protection and Development Project,World Bank,DAC,China,CHN,151|160|210|140,"Water supply and sanitation|Other social infrastructure and services|Transport and storage|Government and civil society, general",Completion,2008,2015,40089054.9123,24209832.0224,2008.0,USD,40089054.9123,Water supply and sanitation
P091949,1,Gansu Cultural and Natural Heritage Protection and Development Project,World Bank,DAC,China,CHN,151|160|210|140,"Water supply and sanitation|Other social infrastructure and services|Transport and storage|Government and civil society, general",Completion,2008,2015,40089054.9123,24209832.0224,2008.0,USD,24209832.0224,Water supply and sanitation
P082817,1,Emergency Post-Conflict Assistance Project,World Bank,DAC,Cote d'Ivoire,CIV,120|160|151|111|113,"Education, level unspecified|Secondary education|Health|Government and civil society, general|Other social infrastructure and services",Implementation,2007,2015,128056825.814,97167807.8522,2007.0,USD,128056825.814,Education
P082817,1,Emergency Post-Conflict Assistance Project,World Bank,DAC,Cote d'Ivoire,CIV,120|160|151|111|113,"Education, level unspecified|Secondary education|Health|Government and civil society, general|Other social infrastructure and services",Implementation,2007,2015,128056825.814,97167807.8522,2007.0,USD,97167807.8522,Education
P086775,1,HN Rural Infrastructure Project,World Bank,DAC,Honduras,HND,151|230|140|210,"Water supply and sanitation|Transport and storage|Government and civil society, general|Energy generation and supply",Implementation,2005,2016,53278546.9657,45249127.3569,2005.0,USD,53278546.9657,Water supply and sanitation
P086775,1,HN Rural Infrastructure Project,World Bank,DAC,Honduras,HND,151|230|140|210,"Water supply and sanitation|Transport and storage|Government and civil society, general|Energy generation and supply",Implementation,2005,2016,53278546.9657,45249127.3569,2005.0,USD,45249127.3569,Water supply and sanitation
P099652,1,Additional Financing for Maldives Educ & Trg III,World Bank,DAC,Maldives,MDV,114,Post-secondary education,Completion,2006,2006,1427534.27002,,2006.0,USD,1427534.27002,Education
P115109,1,Access to Finance for Small and Medium Enterprises,World Bank,DAC,Armenia,ARM,240,Banking and financial services,Completion,2009,2012,51748236.5495,46702783.4859,2009.0,USD,51748236.5495,Banking and financial services
P115109,1,Access to Finance for Small and Medium Enterprises,World Bank,DAC,Armenia,ARM,240,Banking and financial services,Completion,2009,2012,51748236.5495,46702783.4859,2009.0,USD,46702783.4859,Banking and financial services
P114240,1,The Gambia - Growth & Competitiveness,World Bank,DAC,"Gambia, The",GMB,151|310|240,"Agriculture, forestry, fishing|Banking and financial services|Government and civil society, general",Implementation,2010,2015,12255811.0085,1589433.29304,2010.0,USD,12255811.0085,"Agriculture, forestry, fishing"
P114240,1,The Gambia - Growth & Competitiveness,World Bank,DAC,"Gambia, The",GMB,151|310|240,"Agriculture, forestry, fishing|Banking and financial services|Government and civil society, general",Implementation,2010,2015,12255811.0085,1589433.29304,2010.0,USD,1589433.29304,"Agriculture, forestry, fishing"
P112821,1,ML- Governance and Budget Decentralization Technical Assistance Project,World Bank,DAC,Mali,MLI,151|121|111|160,"Education, level unspecified|Other social infrastructure and services|Government and civil society, general|Health, general",Implementation,2011,2016,12000000.0,1060778.37,2011.0,USD,12000000.0,Education
P112821,1,ML- Governance and Budget Decentralization Technical Assistance Project,World Bank,DAC,Mali,MLI,151|121|111|160,"Education, level unspecified|Other social infrastructure and services|Government and civil society, general|Health, general",Implementation,2011,2016,12000000.0,1060778.37,2011.0,USD,1060778.37,Education
P113623,1,Strengthening the Management of Agriculture Public Services (GFRP),World Bank,DAC,Haiti,HTI,311,Agriculture,Completion,2009,2014,5174823.65495,1141769.71724,2009.0,USD,5174823.65495,"Agriculture, forestry, fishing"
P113623,1,Strengthening the Management of Agriculture Public Services (GFRP),World Bank,DAC,Haiti,HTI,311,Agriculture,Completion,2009,2014,5174823.65495,1141769.71724,2009.0,USD,1141769.71724,"Agriculture, forestry, fishing"
P096481,1,Municipal Services Improvement,World Bank,DAC,"Macedonia, former Yugoslav Republic of",MKD,230|140,Water supply and sanitation|Energy generation and supply,Implementation,2009,2019,25874118.2747,8483456.29577,2009.0,USD,25874118.2747,Water supply and sanitation
P096481,1,Municipal Services Improvement,World Bank,DAC,"Macedonia, former Yugoslav Republic of",MKD,230|140,Water supply and sanitation|Energy generation and supply,Implementation,2009,2019,25874118.2747,8483456.29577,2009.0,USD,8483456.29577,Water supply and sanitation
P061558,1,WATER SECTOR PROJECT,World Bank,DAC,Niger,NER,151|140,"Water supply and sanitation|Government and civil society, general",Completion,2001,2010,59973332.8575,73728968.1935,2006.0,USD,11556437.6717,Water supply and sanitation
P091365,1,Social Sector Programmatic Development Policy Credit II (SSPC II),World Bank,DAC,Bolivia,BOL,151|120|111|160|140,"Water supply and sanitation|Other social infrastructure and services|Health|Government and civil society, general|Education, level unspecified",Completion,2005,2006,17003791.5848,16358554.3735,2005.0,USD,17003791.5848,Water supply and sanitation
P091365,1,Social Sector Programmatic Development Policy Credit II (SSPC II),World Bank,DAC,Bolivia,BOL,151|120|111|160|140,"Water supply and sanitation|Other social infrastructure and services|Health|Government and civil society, general|Education, level unspecified",Completion,2005,2006,17003791.5848,16358554.3735,2005.0,USD,16358554.3735,Water supply and sanitation
P057995,1,CAPACITY BUILDING FOR ECONOMIC MANAGEMENT PROJECT,World Bank,DAC,"Gambia, The",GMB,151|240,"Banking and financial services|Government and civil society, general",Completion,2001,2008,18741666.518,22529728.428,2007.0,USD,2834266.61504,Banking and financial services
P095235,1,PY Water & Sanitation Sector Modernization,World Bank,DAC,Paraguay,PRY,140,Water supply and sanitation,Implementation,2009,2017,66237742.7833,3613735.62757,2009.0,USD,66237742.7833,Water supply and sanitation
P095235,1,PY Water & Sanitation Sector Modernization,World Bank,DAC,Paraguay,PRY,140,Water supply and sanitation,Implementation,2009,2017,66237742.7833,3613735.62757,2009.0,USD,3613735.62757,Water supply and sanitation
P101473,1,Urban Water Supply and Sanitation Project,World Bank,DAC,Ethiopia,ETH,151|140,"Water supply and sanitation|Government and civil society, general",Implementation,2007,2015,106714021.512,52175929.0027,2007.0,USD,106714021.512,Water supply and sanitation
P101473,1,Urban Water Supply and Sanitation Project,World Bank,DAC,Ethiopia,ETH,151|140,"Water supply and sanitation|Government and civil society, general",Implementation,2007,2015,106714021.512,52175929.0027,2007.0,USD,39327524.6793,Water supply and sanitation
P101473,1,Urban Water Supply and Sanitation Project,World Bank,DAC,Ethiopia,ETH,151|140,"Water supply and sanitation|Government and civil society, general",Implementation,2007,2015,106714021.512,52175929.0027,2007.0,USD,12848404.3234,Water supply and sanitation
P057950,1,Solid Waste Management Project,World Bank,DAC,Bosnia and Herzegovina,BIH,151|140,"Water supply and sanitation|Government and civil society, general",Completion,2002,2010,22131659.4717,35925467.1086,2005.0,USD,9181473.70252,Water supply and sanitation
P074938,1,Poverty Reduction Support Credit (PRSC),World Bank,DAC,Azerbaijan,AZE,120|151|230|111,"Education, level unspecified|Health|Energy generation and supply|Government and civil society, general",Completion,2005,2006,22671722.1131,21276899.9558,2005.0,USD,22671722.1131,Education
P074938,1,Poverty Reduction Support Credit (PRSC),World Bank,DAC,Azerbaijan,AZE,120|151|230|111,"Education, level unspecified|Health|Energy generation and supply|Government and civil society, general",Completion,2005,2006,22671722.1131,21276899.9558,2005.0,USD,21276899.9558,Education
P123133,1,China: Gansu Qingyang Urban Infrastructure Improvement Project,World Bank,DAC,China,CHN,151|140|210,"Water supply and sanitation|Transport and storage|Government and civil society, general",Implementation,2012,2017,98184371.6538,,2012.0,USD,98184371.6538,Water supply and sanitation
P084874,1,China Energy Efficiency Financing,World Bank,DAC,China,CHN,230,Energy generation and supply,Implementation,2008,2016,208797161.002,127512426.224,2008.0,USD,208797161.002,Energy generation and supply
P084874,1,China Energy Efficiency Financing,World Bank,DAC,China,CHN,230,Energy generation and supply,Implementation,2008,2016,208797161.002,127512426.224,2008.0,USD,60707774.5612,Energy generation and supply
P084874,1,China Energy Efficiency Financing,World Bank,DAC,China,CHN,230,Energy generation and supply,Implementation,2008,2016,208797161.002,127512426.224,2008.0,USD,66804651.6625,Energy generation and supply
P127676,1,RUSSIA HYDROMETEOROLOGICAL SERVICES MODERNIZATION,World Bank,DAC,Russian Federation,RUS,140|220,Water supply and sanitation|Communications,Implementation,2013,2018,61974830.4513,,2013.0,USD,61974830.4513,Water supply and sanitation
P113456,1,Togo: Economic Recovery and Gov. Grant 2,World Bank,DAC,Togo,TGO,151|322|311|230|240,"Mineral resources and mining|Banking and financial services|Agriculture|Government and civil society, general|Energy generation and supply",Completion,2009,2009,20699294.6198,22084913.6814,2009.0,USD,20699294.6198,Mineral resources and mining
P113456,1,Togo: Economic Recovery and Gov. Grant 2,World Bank,DAC,Togo,TGO,151|322|311|230|240,"Mineral resources and mining|Banking and financial services|Agriculture|Government and civil society, general|Energy generation and supply",Completion,2009,2009,20699294.6198,22084913.6814,2009.0,USD,22084913.6814,Mineral resources and mining
P084787,1,Land Allocation for Social and Economic Development,World Bank,DAC,Cambodia,KHM,151|310,"Agriculture, forestry, fishing|Government and civil society, general",Completion,2008,2015,12005836.7576,4996598.01565,2008.0,USD,12005836.7576,"Agriculture, forestry, fishing"
P084787,1,Land Allocation for Social and Economic Development,World Bank,DAC,Cambodia,KHM,151|310,"Agriculture, forestry, fishing|Government and civil society, general",Completion,2008,2015,12005836.7576,4996598.01565,2008.0,USD,354562.415803,"Agriculture, forestry, fishing"
P084787,1,Land Allocation for Social and Economic Development,World Bank,DAC,Cambodia,KHM,151|310,"Agriculture, forestry, fishing|Government and civil society, general",Completion,2008,2015,12005836.7576,4996598.01565,2008.0,USD,4642035.59985,"Agriculture, forestry, fishing"
